wdid,facility_name,place_county,facility_region,month,enforcement_count,total_assessment_sum,liability_sum,project_sum
6A098902013,Embassy Suites Hotel,El Dorado,6A,2011-10-01,1,0.0,0.0,0.0
5A459010001,Greenhorn Mine,Shasta,5R,2006-11-01,1,0.0,0.0,0.0
5D545114001,Borges Dairy,Tulare,5F,2004-03-01,1,0.0,0.0,0.0
6A310118070,Squaw Valley Ski Area,Placer,6A,1993-12-01,1,7000.0,7000.0,0.0
5C242018001,Hilmar Cheese Processing Plant,Merced,5F,2008-06-01,1,0.0,0.0,0.0
9 000000328,Bay City Marine Boat Yard,San Diego,9,1989-02-01,1,0.0,0.0,0.0
5D545114001,Borges Dairy,Tulare,5F,2005-05-01,1,0.0,0.0,0.0
6B149411001,Briggs Mine Project,Inyo,6B,2014-04-01,1,0.0,0.0,0.0
5A459005001,Washington Mine,Shasta,5R,2017-04-01,1,0.0,0.0,0.0
3 270101001,Carmel Area WWTP,Monterey,3,2006-03-01,1,0.0,0.0,0.0
8 360304027,Yucaipa Landfill-Inactive,San Bernardino,8,2000-03-01,1,0.0,0.0,0.0
5A060103001,Williams WWTP,Colusa,5S,2011-09-01,1,0.0,0.0,0.0
5A510100001,Live Oak City WWTP,Sutter,5S,2011-03-01,2,0.0,0.0,0.0
5A060103001,Williams WWTP,Colusa,5S,2011-12-01,1,0.0,0.0,0.0
6A03CT3A21U,I-80 Rehabilitation/West Boca,Nevada,6A,2002-03-01,1,10000.0,10000.0,0.0
6A310118070,Squaw Valley Ski Area,Placer,6A,2005-11-01,1,0.0,0.0,0.0
5A510100001,Live Oak City WWTP,Sutter,5S,1999-04-01,1,0.0,0.0,0.0
5A060103001,Williams WWTP,Colusa,5S,2018-06-01,1,0.0,0.0,0.0
1B16510CMEN,Turner,Mendocino,1,2018-05-01,1,0.0,0.0,0.0
1B171370CHUM,Patrick Stahnke,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
4A560100001,Camarillo WRP,Ventura,4,2003-07-01,1,0.0,0.0,0.0
2 071046001,Stege SD-Wet Wthr Sewer Bypass,Contra Costa,2,1986-03-01,1,0.0,0.0,0.0
5A282035001,Pope Creek Rock Quarry & Plant,Napa,5S,2000-07-01,1,0.0,0.0,0.0
8 365290001,"G H Dairy #4b",San Bernardino,8,2008-02-01,1,0.0,0.0,0.0
5C10NC00131,"G & A Dairy #1",Fresno,5F,2014-08-01,1,0.0,0.0,0.0
3 400309093,Tobin James Cellars,San Luis Obispo,3,2005-03-01,1,0.0,0.0,0.0
8 335638001,"Ramona Dairy #2",Riverside,8,2001-12-01,1,0.0,0.0,0.0
4B197000026,Malibu Under the Oaks Preschool,Los Angeles,4,2008-07-01,1,0.0,0.0,0.0
4B196000419,Big Rock Mesa Drainage Facility,Los Angeles,4,2006-11-01,1,0.0,0.0,0.0
4A568900097,"Salinity Management Pipeline Phase 2A, Project No 470",Ventura,4,2013-11-01,1,0.0,0.0,0.0
5B392037001,Spreckels Sugar Co Tracy Facility,San Joaquin,5S,2000-07-01,1,0.0,0.0,0.0
9 000001103,Genentech Inc. (Oceanside),San Diego,9,2006-09-01,1,0.0,0.0,0.0
5D152013011,"Midway-Sunset and Buena Vista Oil Fields, Broad Creek 2 Facility",Kern,5F,2013-06-01,1,0.0,0.0,0.0
5A457387N01,Hartnell Cleaners,Shasta,5R,2000-03-01,1,0.0,0.0,0.0
1B02207WNME,CDOT Ten Mile River Bridge,Mendocino,1,2009-05-01,1,0.0,0.0,0.0
2 43S0049,"HP, 10900 Wolfe",Santa Clara,2,2001-10-01,1,0.0,0.0,0.0
8 302540001,"GW Cleanup-Irvine,Campus&Jamboree",Orange,8,1987-10-01,1,0.0,0.0,0.0
7SSO10541,Westmorland CS,Imperial,7,2010-07-01,1,0.0,0.0,0.0
5SSO11324,Coulterville CS,Mariposa,5S,2010-07-01,1,0.0,0.0,0.0
5A521004002,Willow Springs Facility,Tehama,5R,2000-07-01,1,0.0,0.0,0.0
5D545145001,Harmony Farms Dairy,Tulare,5F,2014-08-01,1,0.0,0.0,0.0
5D540300003,Exeter SWDS,Tulare,5F,2000-10-01,1,0.0,0.0,0.0
5B051012001,La Contenta WWT & RF,Calaveras,5S,2000-10-01,1,0.0,0.0,0.0
6A180020000,Sierra Army Depot Sewage Treatment Plant,Lassen,6A,2013-01-01,1,0.0,0.0,0.0
5C102029001,The Vendo Company Groundwater Remediation System,Fresno,5F,2008-07-01,1,0.0,0.0,0.0
5D540112001,Sequoia Dawn Apartments WWTF,Tulare,5F,2017-12-01,1,0.0,0.0,0.0
6B360704003,Green Valley Foods,San Bernardino,6B,2017-07-01,1,0.0,0.0,0.0
5A290100001,Grass Valley City WWTP,Nevada,5S,1999-10-01,1,0.0,0.0,0.0
7A361330001,Lucerne Valley HS,San Bernardino,7,2001-01-01,1,0.0,0.0,0.0
5B392023001,Owens-Illinois Glass Furnace,San Joaquin,5S,2014-04-01,1,0.0,0.0,0.0
9 000000746,City Of Del Mar CS,San Diego,9,2000-11-01,1,0.0,0.0,0.0
5A290104003,Lake of the Pines WWTP,Nevada,5S,2009-07-01,1,99238.75,99238.75,0.0
5A040114003,Forbestown WTP,Butte,5R,2009-11-01,1,0.0,0.0,0.0
5C242002001,Atwater Frozen Food Plant,Merced,5F,1999-10-01,1,0.0,0.0,0.0
4A562432001,Puretec Harris Industrial Water,Ventura,4,2000-04-01,1,0.0,0.0,0.0
5B051012001,La Contenta WWT & RF,Calaveras,5S,2011-04-01,1,0.0,0.0,0.0
3 275001001,Moonglow Dairy--Moss Landing,Monterey,3,2005-03-01,1,0.0,0.0,0.0
9 000000100,Descanso Detention Water PCF,San Diego,9,2009-10-01,1,0.0,0.0,0.0
5A290104003,Lake of the Pines WWTP,Nevada,5S,2010-05-01,1,0.0,0.0,0.0
5B392059001,Musco Family Olive Company (Tracy Plant) Class II Surface Impoundment,San Joaquin,5S,2006-04-01,1,0.0,0.0,0.0
5A312040001,Patterson Sand & Gravel,Placer,5S,2016-09-01,1,0.0,0.0,0.0
5B392043001,Woodbridge Partners Inc.,San Joaquin,5S,2001-08-01,1,0.0,0.0,0.0
7A130128015,Imperial ID Grass Carp Hatchery,Imperial,7,2007-07-01,1,0.0,0.0,0.0
5A290100001,Grass Valley City WWTP,Nevada,5S,2016-08-01,1,0.0,0.0,0.0
7A130128015,Imperial ID Grass Carp Hatchery,Imperial,7,2016-09-01,1,79000.0,48000.0,0.0
6AT42511041,Cedar Pass Forest Health,Modoc,6A,2011-03-01,1,0.0,0.0,0.0
4B198901017,Schuyler Heim Bridge Replacement Project,Los Angeles,4,2017-03-01,1,3000.0,3000.0,0.0
3 402001001,"Martin Marietta Norther California Aggregates, LLC. Santa Margarita Quarry",San Luis Obispo,3,2002-06-01,1,0.0,0.0,0.0
9 000000787,Meadowlark CS,San Diego,9,1998-10-01,1,0.0,0.0,0.0
1A170236CTRI,Woraphak Vang,Trinity,1,2018-05-01,1,0.0,0.0,0.0
1A170843CTRI,tshuaj zoo 100 yam mob nkeeg,Trinity,1,2018-05-01,1,0.0,0.0,0.0
4B190333001,Peck Road Gravel Pit and Inert Landfill,Los Angeles,4,2000-08-01,1,0.0,0.0,0.0
5A455006N01,Circle Seven Guest Ranch & Westbac,Shasta,5R,2009-08-01,1,0.0,0.0,0.0
5D165088N01,Pacific Coast Calf Ranch,Kings,5F,2003-09-01,2,0.0,0.0,0.0
2 019443001,Del Valle WTP,Alameda,2,2013-08-01,1,18000.0,18000.0,0.0
9 000000175,SOCWA San Juan Creek Ocean Outfall,Orange,9,2007-03-01,1,0.0,0.0,0.0
5C54NC00183,Terra Linda Dairy,Tulare,5F,2015-12-01,1,0.0,0.0,0.0
9 000001152,Dakota Ranch Subdivision,San Diego,9,2005-01-01,2,0.0,0.0,0.0
9000001834,USMC Camp Pendleton Southern Regional Tertiary Treatment Plant,San Diego,9,2010-07-01,1,0.0,0.0,0.0
5D100121001,Caruthers WWTF,Fresno,5F,2002-10-01,1,0.0,0.0,0.0
5D160302001,Corcoran Landfill,Kings,5F,1997-09-01,1,0.0,0.0,0.0
5D165110N01,Manuel B Toste,Kings,5F,2002-09-01,1,0.0,0.0,0.0
5A340314001,Jackson Road LF Closure,Sacramento,5S,2004-03-01,2,0.0,0.0,0.0
6A290011000,Tahoe Truckee Sanitation Agency,Nevada,6A,2000-04-01,1,0.0,0.0,0.0
2 494006001,Petaluma Ellis Creek Water Recycling Facility (NPDES Permit),Sonoma,2,2002-02-01,1,30000.0,30000.0,0.0
5B392108001,McManis Family Vineyards,San Joaquin,5S,2015-02-01,1,0.0,0.0,0.0
5C10NC00121,former ROCKY MOUNTAIN DAIRY (CLOSED),Fresno,5F,2011-12-01,1,0.0,0.0,0.0
7A366666002,La Contenta Bus Yard 93-60002,San Bernardino,7,2000-03-01,2,0.0,0.0,0.0
4B196000544,407 North Maple Drive,Los Angeles,4,2017-05-01,1,3000.0,3000.0,0.0
6A318801004,Old Brockway Golf Course,Placer,6A,2004-10-01,1,0.0,0.0,0.0
3 402039001,J. Lohr Winery Paso Robles,San Luis Obispo,3,2003-01-01,1,0.0,0.0,0.0
5A049001001,Table Mountain Quarry,Butte,5R,2003-10-01,1,40000.0,40000.0,0.0
5C54NC00249,"FM Ranch #5",Tulare,5F,2015-09-01,1,0.0,0.0,0.0
4B196000035,Parking Structure,Los Angeles,4,2004-05-01,1,0.0,0.0,0.0
4B196000544,407 North Maple Drive,Los Angeles,4,2018-05-01,1,3000.0,3000.0,0.0
5B051023001,Angels Camp RV Resort,Calaveras,5S,2015-01-01,1,0.0,0.0,0.0
5B39NP00073,White Slough Water Pollution Control Facility,San Joaquin,5S,2016-09-01,1,3000.0,3000.0,0.0
3 271027001,Prunedale Shopping Center,Monterey,3,2005-03-01,1,0.0,0.0,0.0
8 300302003,Olinda Alpha Landfill,Orange,8,2006-09-01,1,0.0,0.0,0.0
7A332013011,"CA Redi-Date, LLC 01-012",Riverside,7,2000-07-01,1,0.0,0.0,0.0
5A45,Cedar Creek Shasta County Complaint,Shasta,5R,2010-12-01,1,0.0,0.0,0.0
7A331017011,Mission Lakes CC Cond 97-50085,Riverside,7,2005-02-01,1,0.0,0.0,0.0
8 300302003,Olinda Alpha Landfill,Orange,8,2018-11-01,1,0.0,0.0,0.0
3 421003001,Cuyama CSD WWTP,Santa Barbara,3,2017-05-01,1,15000.0,0.0,15000.0
9 000000771,Fallbrook PUD CS,San Diego,9,2004-08-01,1,0.0,0.0,0.0
1B82151OHUM,Eureka City Elk River WWTP,Humboldt,1,2003-07-01,1,0.0,0.0,0.0
7A131290001,Rio Bend RV & Golf Resort,Imperial,7,2010-05-01,1,0.0,0.0,0.0
8 332217001,El Sobrante Landfill,Riverside,8,2002-10-01,2,0.0,0.0,0.0
1B82151OHUM,Eureka City Elk River WWTP,Humboldt,1,2004-02-01,1,0.0,0.0,0.0
9 000000175,SOCWA San Juan Creek Ocean Outfall,Orange,9,2000-09-01,1,0.0,0.0,0.0
9 000000175,SOCWA San Juan Creek Ocean Outfall,Orange,9,2001-06-01,1,0.0,0.0,0.0
7A331350001,Oasis Elementary School,Riverside,7,2002-07-01,1,0.0,0.0,0.0
5D540701001,Lake Kaweah/Terminus Dam,Tulare,5F,2002-05-01,1,0.0,0.0,0.0
4SSO10395,Inglewood City CS,Los Angeles,4,2015-07-01,1,0.0,0.0,0.0
4A568201003,"Glass House Camarillo Cultivation, LLC (Former Houweling Nurseries)",Ventura,4,2016-06-01,1,0.0,0.0,0.0
1B171688CMEN,Dena Fullbright,Mendocino,1,2018-05-01,1,0.0,0.0,0.0
1A171751CMEN,Soto Farms,Mendocino,1,2018-05-01,1,0.0,0.0,0.0
4B190322010,Sunset Canyon Debris Disposal Area,Los Angeles,4,2003-06-01,1,0.0,0.0,0.0
5D545001001,Evaporation Basin,Tulare,5F,1994-04-01,1,10000.0,500.0,9500.0
3 272081001,Monterey Mushroom Farms (Hall Road),Monterey,3,2002-03-01,1,0.0,0.0,0.0
5D101121001,Shubin Farms Grease Trap Disposal Site,Fresno,5F,2001-06-01,1,0.0,0.0,0.0
5D153220N01,"R & R Resources, Tupman Lease",Kern,5F,1999-08-01,1,0.0,0.0,0.0
5A39NC00043,1075 Cellars,San Joaquin,5S,2006-07-01,1,0.0,0.0,0.0
4B196800022,Former Honeywell Sepulveda Site,Los Angeles,4,2001-02-01,1,0.0,0.0,0.0
4B196000235,Burnside Apartments,Los Angeles,4,2018-05-01,1,3000.0,3000.0,0.0
5B24NC00288,Jose & Teresa Soares Dairy,Merced,5S,2014-09-01,1,0.0,0.0,0.0
4B196000239,4929 Wilshire LP,Los Angeles,4,2001-02-01,1,0.0,0.0,0.0
3_42CC401113,Flora Coast,Santa Barbara,3,2019-01-01,1,0.0,0.0,0.0
1B171554CMEN,Emerald Dreams,Mendocino,1,2018-05-01,1,0.0,0.0,0.0
1B02133RHUM,HRC Elk River Timber WDRs,Humboldt,1,2002-12-01,1,0.0,0.0,0.0
5A450300002,Fall River Mills Septage Disposal,Shasta,5R,2000-02-01,1,0.0,0.0,0.0
2 215021001,Marin CSD 5 - Tiburon WWTP,Marin,2,2008-09-01,1,0.0,0.0,0.0
4B196900129,Henry Ford Grade Separation,Los Angeles,4,2000-08-01,1,182538.0,182538.0,0.0
4B196800055,Carson Plaza,Los Angeles,4,2007-07-01,1,0.0,0.0,0.0
5C552019001,Chinese Camp Mill,Tuolumne,5F,2003-09-01,1,0.0,0.0,0.0
1B83147OHUM,Redway POTW,Humboldt,1,2000-09-01,1,0.0,0.0,0.0
8 335467001,"Chino Valley Dairy #3",Riverside,8,2002-02-01,1,0.0,0.0,0.0
8 365489001,Stueve Gold Dairy,San Bernardino,8,2002-05-01,1,0.0,0.0,0.0
4B196000013,Onni Atria L.P.,Los Angeles,4,2011-03-01,1,0.0,0.0,0.0
3 400310340,AW1137,San Luis Obispo,3,2010-02-01,1,0.0,0.0,0.0
4SSO10450,Hyperion CS,NA,4,2013-10-01,1,0.0,0.0,0.0
1B83147OHUM,Redway POTW,Humboldt,1,2007-03-01,1,4000.0,4000.0,0.0
9 000000219,Dana Point Shipyard,Orange,9,2000-01-01,1,0.0,0.0,0.0
5D541070001,Monarch Nut Company,Tulare,5F,2010-10-01,1,0.0,0.0,0.0
6A290002225,Floriston Waste Treatment Facility,Nevada,6A,2004-05-01,1,0.0,0.0,0.0
9 000000761,City Of Solana Beach CS,San Diego,9,1999-11-01,1,0.0,0.0,0.0
9 000000122,Heise Park Campground,San Diego,9,2010-04-01,1,0.0,0.0,0.0
5A110102001,Elk Creek CSD WTF,Glenn,5R,2006-11-01,1,0.0,0.0,0.0
5A345006001,"California Sprout, LLC Sacramento Facility",Sacramento,5S,2011-01-01,1,0.0,0.0,0.0
7A361026011,Yv Laundry,San Bernardino,7,2000-04-01,1,0.0,0.0,0.0
6B368020001,Trona Plant,San Bernardino,6B,2000-05-01,8,0.0,0.0,0.0
9 000000484,Driscoll Custom Boats (San Diego Bay),San Diego,9,1999-12-01,1,0.0,0.0,0.0
9 000000484,Driscoll Custom Boats (San Diego Bay),San Diego,9,2000-03-01,1,0.0,0.0,0.0
2 019279001,Leona Heights Sulfur Mine,Alameda,2,2003-04-01,1,0.0,0.0,0.0
5A450001005,Cottonwood WWTP,Shasta,5R,2011-09-01,1,54000.0,0.0,54000.0
8 300302001,Coyote Canyon Landfill-Closed,Orange,8,2001-02-01,2,0.0,0.0,0.0
9 000000217,Ralph W Chapman WRF,San Diego,9,2018-06-01,1,0.0,0.0,0.0
4B191310001,New Dock Street Pump Station,Los Angeles,4,2017-10-01,1,201000.0,99000.0,0.0
5B090102001,Deer Creek WWTP,El Dorado,5S,2010-08-01,2,0.0,0.0,0.0
6A290002225,Floriston Waste Treatment Facility,Nevada,6A,2011-05-01,1,0.0,0.0,0.0
7B330809001,Ironwood State Prison,Riverside,7,2002-10-01,1,0.0,0.0,0.0
9 000000761,City Of Solana Beach CS,San Diego,9,2003-02-01,2,0.0,0.0,0.0
6B368020001,Trona Plant,San Bernardino,6B,2000-06-01,2,0.0,0.0,0.0
6B369212001,"Downtown Burger, Phelan",San Bernardino,6B,2005-01-01,1,0.0,0.0,0.0
5B090102001,Deer Creek WWTP,El Dorado,5S,2012-03-01,1,0.0,0.0,0.0
5A450001005,Cottonwood WWTP,Shasta,5R,2017-11-01,1,0.0,0.0,0.0
5B090102001,Deer Creek WWTP,El Dorado,5S,2014-09-01,1,3000.0,3000.0,0.0
5A310100001,Auburn WWTP,Placer,5S,2011-05-01,1,12000.0,12000.0,0.0
5A310100001,Auburn WWTP,Placer,5S,2011-07-01,1,0.0,0.0,0.0
8 303619001,Sparks Rains Pit Landfill,Orange,8,2015-04-01,1,0.0,0.0,0.0
4A192000001,"Pvc-Pva Copolymer Mfg, Saugus",NA,4,1999-07-01,1,0.0,0.0,0.0
9 000002380,Stone Brewing Company,San Diego,9,2014-04-01,1,0.0,0.0,0.0
5A32CR00045,Lake Davis Boat Ramps Repair Project,Plumas,5R,2013-04-01,1,0.0,0.0,0.0
5C16NC00074,vacant DAIRY,Kings,5F,2010-08-01,1,0.0,0.0,0.0
7A360109001,Best Western Joshua Tree Hotel & Suites,San Bernardino,7,2016-04-01,1,0.0,0.0,0.0
5D153225009,"Semitropic, Chapman BHM",Kern,5F,1999-06-01,1,0.0,0.0,0.0
4WIP1041468,Steve's Plating Corp.(3101),Los Angeles,4,2001-03-01,1,0.0,0.0,0.0
5B39NC00073,Manuel Da Silva Dairy (Henry Rd),San Joaquin,5S,2012-03-01,1,5500.0,5500.0,0.0
2 417077001,Pescadero Solid Waste Disposal Site,San Mateo,2,2002-11-01,1,0.0,0.0,0.0
9 000497N03,Castillo DEL Mar - 401 Cert,Orange,9,2003-11-01,2,73750.0,73750.0,0.0
4A192000001,"Pvc-Pva Copolymer Mfg, Saugus",NA,4,2002-09-01,1,0.0,0.0,0.0
4B196000504,Route I-10 Pavement Rehab. Project,Los Angeles,4,2014-04-01,1,54000.0,54000.0,0.0
5A252001001,Hat Creek Construction Fitch Rd,Modoc,5R,2008-01-01,1,0.0,0.0,0.0
4B196000504,Route I-10 Pavement Rehab. Project,Los Angeles,4,2016-01-01,1,15000.0,15000.0,0.0
5D100115001,Sanger WWTF,Fresno,5F,2000-03-01,1,0.0,0.0,0.0
7A331030001,Oasis Hot Springs MHP,Riverside,7,2004-09-01,1,0.0,0.0,0.0
7A132210001,Second Imperial Geothermal Facility,Imperial,7,2006-10-01,2,0.0,0.0,0.0
9 000000913,South Bay WRP,San Diego,9,2013-03-01,1,0.0,0.0,0.0
4B190188001,"Los Angeles City - Mun Separate Storm Sewer, MS4",Los Angeles,4,2006-11-01,1,0.0,0.0,0.0
5A570800001,UC Davis Main WWTP,Solano,5S,2009-03-01,1,27000.0,27000.0,0.0
5A570800001,UC Davis Main WWTP,Solano,5S,2010-08-01,1,0.0,0.0,0.0
5A570800001,UC Davis Main WWTP,Solano,5S,2018-05-01,2,0.0,0.0,0.0
4B192085002,"Owens-Brockway Glass Container, Inc.",Los Angeles,4,2009-07-01,1,3000.0,3000.0,0.0
5A28NC00009,Aetna Springs Resort,Napa,5S,1999-11-01,1,0.0,0.0,0.0
5C240105001,Le Grand WWTF,Merced,5F,1999-09-01,1,0.0,0.0,0.0
5A040114002,Forbestown WTP,Butte,5R,2000-05-01,1,0.0,0.0,0.0
3 440000N98,"SS#94909, Felton",Santa Cruz,3,1992-01-01,1,0.0,0.0,0.0
9 000001245,Aliso Creek Bridge,Orange,9,2006-06-01,1,0.0,0.0,0.0
4A569000003,Well No. 20 and Treatment Plant,Ventura,4,2011-10-01,1,24000.0,24000.0,0.0
4B198901029,The Sofia,Los Angeles,4,2018-07-01,1,6000.0,6000.0,0.0
5A472008001,Railroad Park Resort,Siskiyou,5R,2000-03-01,1,0.0,0.0,0.0
8 362683N01,Robert Mfg,San Bernardino,8,1999-12-01,1,0.0,0.0,0.0
1B102177HUM,THP 1-02-177 HUM,Humboldt,1,2002-09-01,1,0.0,0.0,0.0
9SSO10696,Santa Fe Valley CS,San Diego,9,2010-02-01,1,0.0,0.0,0.0
5C15NC00128,Tejon Industrial Complex East WWTF,Kern,5F,2015-06-01,1,0.0,0.0,0.0
6B141511005,Crystal Geyser Roxane Olancha Water Bottling Facility,Inyo,6B,2018-03-01,1,0.0,0.0,0.0
2_019499001,Innovation Property,Alameda,2,2018-09-01,1,3000.0,0.0,0.0
1A171154CTRI,Sharon McCall,Trinity,1,2018-05-01,1,0.0,0.0,0.0
8 365502001,Vander Poel Dairy - Pine,San Bernardino,8,1982-06-01,1,0.0,0.0,0.0
3 402003002,Morro Bay Power Plant NPDES,San Luis Obispo,3,2008-11-01,1,15000.0,15000.0,0.0
5C550302001,Sierra Conservation Ctr-LF,Tuolumne,5S,2001-07-01,1,0.0,0.0,0.0
5A457037N06,"Tosco Bulk Plant #629",Shasta,5R,2000-03-01,1,0.0,0.0,0.0
5A52NC00034,Amorim Dairy,Tehama,5R,2010-06-01,1,0.0,0.0,0.0
3SSO11408,Hollister Municipal Sewer System CS,San Benito,3,2017-07-01,1,0.0,0.0,0.0
34212WQ13,Foxen Petroleum Pipeline Project,Santa Barbara,3,2018-08-01,1,0.0,0.0,0.0
1A84107OSIS,Roseburg Forest Products,Siskiyou,1,2017-11-01,1,0.0,0.0,0.0
5B070301002,GBF/Pittsburg LF,Contra Costa,5S,2000-10-01,1,0.0,0.0,0.0
4B192187001,Hathaway Tank Farm,Los Angeles,4,2008-12-01,1,3000.0,3000.0,0.0
5A580300001,Yuba-Sutter Disposal Area,Yuba,5S,1994-06-01,1,0.0,0.0,0.0
6A189009N58,"Hafner, Stanleean Etal",Lassen,6A,1997-05-01,2,0.0,0.0,0.0
5C502036001,OLAM Modesto,Stanislaus,5S,2000-03-01,1,0.0,0.0,0.0
5B050107005,Arnold WWTP,Calaveras,5S,2009-04-01,2,0.0,0.0,0.0
4B196000409,Robertson Plaza,Los Angeles,4,2011-04-01,1,30000.0,30000.0,0.0
5A290600001,Englebright Lake WWTF,Nevada,5S,2018-06-01,1,0.0,0.0,0.0
4B191285001,Hydrogen Plant & Related Facility,Los Angeles,4,2002-10-01,1,0.0,0.0,0.0
5A580300001,Yuba-Sutter Disposal Area,Yuba,5S,2003-06-01,1,0.0,0.0,0.0
5C54NC00112,John Jongsma Dairy,Tulare,5F,2014-06-01,1,0.0,0.0,0.0
4B197500204,Admiralty Apartments,Los Angeles,4,2013-06-01,1,0.0,0.0,0.0
1B08048CSON,Anne Mack Johnson Housing Complex,Sonoma,1,2009-07-01,1,0.0,0.0,0.0
9 000000252,Sycamore Canyon Landfill,San Diego,9,2002-06-01,1,0.0,0.0,0.0
2SSO10183,San Mateo CIty CS,San Mateo,2,2017-08-01,1,0.0,0.0,0.0
5A452033001,"Shasta-Sustainable Resource Management, Inc.",Shasta,5R,2000-10-01,1,0.0,0.0,0.0
3 400103001,Morro Bay/Cayucos WWTP,San Luis Obispo,3,2005-05-01,1,0.0,0.0,0.0
2 417022002,Calera Creek Water Recycling Plant,San Mateo,2,2001-09-01,1,0.0,0.0,0.0
5A340114001,Sac City Combined WW Collection/TRT Sys,Sacramento,5S,2010-05-01,1,0.0,0.0,0.0
5C240113001,Santa Nella WWTF,Merced,5F,2010-11-01,1,0.0,0.0,0.0
6B360344001,Fort Irwin Class III Landfill,San Bernardino,6B,2011-01-01,1,0.0,0.0,0.0
5B390112001,Thornton Farm Labor Camp,San Joaquin,5S,2017-04-01,1,0.0,0.0,0.0
3 441002001,Brookdale Lodge,Santa Cruz,3,2002-02-01,1,0.0,0.0,0.0
2 417022002,Calera Creek Water Recycling Plant,San Mateo,2,2006-02-01,1,0.0,0.0,0.0
4B193500002,Haynes Generating Station,Los Angeles,4,2013-02-01,1,0.0,0.0,0.0
5A570800003,Center for Aquatic Biology and Aquaculture,Yolo,5S,2014-01-01,1,0.0,0.0,0.0
5D150117001,Wasco WWTF,Kern,5F,2002-06-01,1,0.0,0.0,0.0
5C54NC00055,Pereira Family Dairy Feedlot,Tulare,5F,2015-10-01,1,0.0,0.0,0.0
5A480101001,Dixon WWTF,Solano,5S,2008-01-01,1,220000.0,220000.0,0.0
8 360304039,Milliken Landfill,San Bernardino,8,2004-10-01,1,0.0,0.0,0.0
6A090033000,Heavenly Mountain Resort,El Dorado,6A,2004-10-01,1,0.0,0.0,0.0
5A452033001,"Shasta-Sustainable Resource Management, Inc.",Shasta,5R,2006-07-01,1,0.0,0.0,0.0
3 441002001,Brookdale Lodge,Santa Cruz,3,2008-01-01,1,0.0,0.0,0.0
5D540300002,Earlimart SWDS,Tulare,5F,2009-05-01,1,0.0,0.0,0.0
5D540300002,Earlimart SWDS,Tulare,5F,2012-12-01,1,0.0,0.0,0.0
5A340114001,Sac City Combined WW Collection/TRT Sys,Sacramento,5S,2013-04-01,1,0.0,0.0,0.0
2 417022002,Calera Creek Water Recycling Plant,San Mateo,2,2013-08-01,1,0.0,0.0,0.0
5A340114001,Sac City Combined WW Collection/TRT Sys,Sacramento,5S,2015-10-01,1,3000.0,3000.0,0.0
5B390108001,Tracy WWTP,San Joaquin,5S,2010-10-01,1,0.0,0.0,0.0
5B390108001,Tracy WWTP,San Joaquin,5S,2014-01-01,1,0.0,0.0,0.0
5B070105003,Discovery Bay WWTP,Contra Costa,5S,2012-07-01,1,0.0,0.0,0.0
5B070105003,Discovery Bay WWTP,Contra Costa,5S,2013-12-01,1,0.0,0.0,0.0
5B55NC00004,Twain Harte WWTP,Tuolumne,5F,2002-01-01,1,0.0,0.0,0.0
5A582027001,Naumes Fruit Processing Fac,Yuba,5S,2000-02-01,3,0.0,0.0,0.0
5A45NC00008,Sound Stud,Shasta,5R,2006-11-01,2,0.0,0.0,0.0
6A189010N22,"Pettitt, Jack O. & Barbara J.",Lassen,6A,1997-03-01,1,0.0,0.0,0.0
5D155078N01,Mcfarland Dairy,Kern,5F,2001-04-01,1,0.0,0.0,0.0
3 400904249,Oceano Comm. Serv. Dist. CS,San Luis Obispo,3,2006-12-01,1,0.0,0.0,0.0
5B39NC00097,"Silva Brothers Dairy #3",San Joaquin,5S,2013-08-01,1,0.0,0.0,0.0
4B198901005,Former Commercial Truck Bodies,Los Angeles,4,2015-07-01,1,6000.0,6000.0,0.0
1A170897CTRI,Trinity King of Bud LLC,Trinity,1,2018-05-01,1,0.0,0.0,0.0
4B190104001,Tapia WRF,Los Angeles,4,1976-08-01,1,0.0,0.0,0.0
9 000000305,Driscoll Mission Bay,San Diego,9,1999-12-01,1,0.0,0.0,0.0
5C505018001,"Bergwerff Farms, Inc.",Stanislaus,5S,2013-01-01,1,0.0,0.0,0.0
4WIP1041593,R. R. Hensler,Los Angeles,4,2000-11-01,1,0.0,0.0,0.0
6A189010N15,"Nolen, W.K. & Charlene R.",Lassen,6A,1991-05-01,1,0.0,0.0,0.0
5D165120001,Felicita Dairy,Kings,5F,2013-05-01,1,0.0,0.0,0.0
5C10NC00082,Grain Mill Group West,Fresno,5F,2014-01-01,1,0.0,0.0,0.0
5A34NC00020,Bridges on the River Restaurant,Sacramento,5S,2007-01-01,1,0.0,0.0,0.0
9 000000405,Embassy Suites Hotel Dewater,San Diego,9,2001-12-01,1,0.0,0.0,0.0
2 019329N01,Sunol Regional Wilderness,Alameda,2,1997-10-01,1,37800.0,37800.0,0.0
1B80124OSON,Graton Commerce Center,Sonoma,1,1990-09-01,1,0.0,0.0,0.0
1A97069RTRI,"Trinity County Waterworks District #1 Hayfork WWTP",Trinity,1,2012-12-01,1,0.0,0.0,0.0
6A090306005,Lake Tahoe Blvd Pavement Recon,El Dorado,6A,2003-09-01,1,0.0,0.0,0.0
1A16580CTRI,Dustin Howe,Trinity,1,2018-05-01,1,0.0,0.0,0.0
