wdid,facility_name,region,county,place_type,year,ml_risk_score,ml_risk_pct,ml_percentile,total_actions_24mo,avg_severity_24mo,total_outstanding,monetary_rate_24mo,escalation_ratio
5A040108001,Butte CSA 21 Skansen Ponds and Rocky Bluffs,5R,Butte,Wastewater Treatment Facility,2008,0.019181270086497955,1.9,39.0,3,1.6666666666666667,0.0,0.0,1.0
3 442038001,Nutrien Watsonville-Thompson,3,Santa Cruz,Fertilizer and Pesticide Handling,2004,0.01908807053257804,1.9,38.9,3,2.3333333333333335,0.0,0.0,1.0
7A371002001,Holiday Homes MHP,7,San Diego,Facility,2004,0.01896148258412827,1.9,38.9,5,2.125,0.0,0.0,1.0
5B070101N01,Antioch LF,5S,0,Waste Management Unit,2005,0.018719973932625117,1.9,38.8,3,3.0,0.0,0.3333333333333333,1.0
4B190138001,Dept of Water & Power,4,Los Angeles,Facility,2003,0.018688556264019475,1.9,38.7,3,5.666666666666667,0.0,0.6666666666666666,1.0
5A040102003,Sycamore Pool Operations,5R,Butte,Swimming Pools,2008,0.018529426200014635,1.9,38.6,3,1.6666666666666667,0.0,0.0,1.0
5A041016001,Foothills MHP,5R,Butte,Mobile Home Park,2008,0.018529426200014635,1.9,38.6,3,1.6666666666666667,0.0,0.0,1.0
7A361035011,Yucca Valley Trailer Court,7,San Bernardino,Facility,2007,0.018529426200014635,1.9,38.6,3,2.0,0.0,0.0,1.0
6B144020001,"Navy 1 Lands, Units 1, 2, 3 Coso KGRA",6B,Inyo,Surface Impoundment,2002,0.018515890527562903,1.9,38.5,3,1.6666666666666667,0.0,0.0,1.0
6A020110801,Grover Hot Springs,6A,Alpine,Facility,2002,0.018492214875820742,1.8,38.4,3,1.0,0.0,0.0,1.0
9 000000083,"SeaWorld, San Diego",9,San Diego,"Service/Commercial Site, NEC",2013,0.01840586611052941,1.8,38.4,6,5.333333333333333,0.0,0.3333333333333333,1.0
6B368090038,Desert Terrace Apartments,6B,San Bernardino,"Residence, NEC",2005,0.018374326424561962,1.8,38.3,3,2.3333333333333335,0.0,0.0,1.0
6B368070003,Sequoia Villas Apartments,6B,San Bernardino,Facility,2005,0.018374326424561962,1.8,38.3,3,2.3333333333333335,0.0,0.0,1.0
5A451011001,Holiday Harbor Inc,5R,Shasta,Marina,2012,0.01833317478463933,1.8,38.1,3,2.0,0.0,0.0,1.0
2 21-0326,Novato Ford,2,0,Facility,2000,0.01833317478463933,1.8,38.1,3,2.0,0.0,0.0,1.0
2 28-0131,Palzis Property,2,Napa,Facility,2003,0.018313762657855382,1.8,38.0,5,3.0,0.0,0.2,1.0
5A04,Hwy 70 Industrial Park,5R,Butte,Facility,2013,0.018163625186981724,1.8,38.0,3,2.0,0.0,0.0,1.0
7A130110011,Salton City Lansing Avenue WWTF,7,Imperial,Facility,2017,0.018120754164619536,1.8,37.9,3,2.0,0.0,0.0,1.0
7A336666045,Palm Desert Corp. YD 93-60045,7,Riverside,"Service/Commercial Site, NEC",2002,0.018120754164619536,1.8,37.9,3,2.0,0.0,0.0,1.0
5C100107001,Tomatek Tomato Wastewater Facility,5F,Fresno,Food Processor,2010,0.01810898034950233,1.8,37.8,3,1.6666666666666667,0.0,0.0,1.0
5D150118002,Stallion Springs WWTF,5F,Kern,Wastewater Treatment Facility,2016,0.01810751151772039,1.8,37.7,3,1.6666666666666667,0.0,0.0,1.0
2 21-0301,Elena Iacono Revocable Trust,2,0,Facility,2001,0.017697170996278766,1.8,37.6,3,2.0,0.0,0.0,1.0
3 271026001,Las Palmas Ranch Reclamation Facility,3,Monterey,Wastewater Treatment Facility,2004,0.017697170996278766,1.8,37.6,3,2.0,0.0,0.0,1.0
5A040105002,Richvale WWTF,5R,Butte,Wastewater Treatment Facility,2008,0.017491988239523193,1.7,37.5,3,1.6666666666666667,0.0,0.0,1.0
5A110801001,Valley View Conservation Camp,5R,Glenn,Prison,2008,0.017491988239523193,1.7,37.5,3,1.6666666666666667,0.0,0.0,1.0
5A041010001,Richardson Springs CSD,5R,Butte,Wastewater Treatment Facility,2008,0.017491988239523193,1.7,37.5,3,1.6666666666666667,0.0,0.0,1.0
9 000000008,Callaway Vineyard & Winery,9,Riverside,Facility,2002,0.017491988239523193,1.7,37.5,3,1.6666666666666667,0.0,0.0,1.0
7A136666042,Vly Environmental Services,7,Imperial,"Service/Commercial Site, NEC",2005,0.01737007227049744,1.7,37.3,3,2.0,0.0,0.0,1.0
9 000000938,Glorietta Bay Pump Station DW,9,San Diego,Facility,2004,0.01719197513704342,1.7,37.2,7,4.142857142857143,0.0,0.2857142857142857,1.0
2 28S0036,Former Mobil Bulk Plant,2,0,Facility,2001,0.017155768328076092,1.7,37.2,7,2.0,0.0,0.0,1.0
5A48SC00002,Gibson Canyon Creek WWTP,5S,Solano,Wastewater Treatment Facility,2007,0.016936143525030613,1.7,37.1,3,5.0,0.0,0.3333333333333333,1.0
5A470803001,Mount Shasta Fish Hatchery,5R,Siskiyou,Aquaculture/Hatchery,2005,0.01679016993551184,1.7,37.0,3,2.3333333333333335,0.0,0.0,1.0
904050089,Bonus Car Wash,4,0,Facility,2004,0.016563761319779543,1.7,37.0,3,5.666666666666667,0.0,0.3333333333333333,1.0
7A130114011,McCabe USD WWTP,7,Imperial,Wastewater Treatment Facility,2012,0.01654910533878937,1.7,36.9,4,3.25,0.0,0.25,1.0
2 438018001,Sunnyvale WPCP,2,Santa Clara,Wastewater Treatment Facility,2014,0.01653172001012461,1.7,36.9,4,2.5,0.0,0.25,1.0
8 331058001,Farm MWC WWTP,8,Riverside,Wastewater Treatment Facility,2002,0.01648774539745355,1.6,36.8,3,1.0,0.0,0.0,1.0
1B1HU763NSL,Bell Property,1,Humboldt,Domestic Site NEC,2002,0.016198452052759396,1.6,36.7,5,2.8333333333333335,0.0,0.2,1.0
7A331036011,Palm Drive MOB. Est.,7,Riverside,Facility,2007,0.015983345501839656,1.6,36.7,3,2.0,0.0,0.0,1.0
9 000000749,HARRF Disch To San Elijo OO CS,9,San Diego,Collection_System,2006,0.015972259495349736,1.6,36.6,6,2.625,0.0,0.0,1.0
8 332029001,Silent Valley RV Park WWTP,8,Riverside,Wastewater Treatment Facility,2005,0.0157779225080145,1.6,36.6,8,1.0,0.0,0.0,1.2
5D150102001,Delano WWTF,5F,Kern,Wastewater Treatment Facility,2010,0.015534902591322671,1.6,36.5,3,1.3333333333333333,0.0,0.0,1.0
9 000000173,Bonsall Landfill,9,San Diego,Land fill,2011,0.01550891476998327,1.6,36.4,5,2.875,0.0,0.2,1.0
5D545044001,D & V Dairy,5F,Tulare,Animal Feeding,2005,0.015427579491559621,1.5,36.3,3,2.0,0.0,0.0,1.0
7A336666043,Sunline Transit No. 2 93-60043,7,Riverside,"Service/Commercial Site, NEC",2004,0.015427579491559621,1.5,36.3,3,2.0,0.0,0.0,1.0
9 000000257,Fairbanks Ranch WPCF,9,San Diego,Wastewater Treatment Facility,2012,0.015427579491559621,1.5,36.3,3,2.0,0.0,0.0,1.0
7A366666006,Yucca Val. Auto Spa 2 93-60006,7,San Bernardino,"Service/Commercial Site, NEC",2001,0.015427579491559621,1.5,36.3,3,2.0,0.0,0.0,1.0
9 000000329,San Diego City Convention Center Dewatering,9,San Diego,Facility,2006,0.01528307008317324,1.5,36.1,4,4.0,0.0,0.25,1.0
6A099803N01,Beacon Gas Station/Meyers,6A,0,Facility,2000,0.014987872077543877,1.5,36.1,5,6.2,196500.0,1.0,1.0
5C100103001,Firebaugh WWTF,5F,Fresno,Wastewater Treatment Facility,2010,0.0149852578473986,1.5,36.0,3,1.6666666666666667,0.0,0.0,1.0
5C551012001,Sonora Estates Manufactured Housing Community,5F,Tuolumne,Wastewater Treatment Facility,2004,0.014983040093522616,1.5,35.9,5,3.5,6000.0,0.2,1.0
7A130105011,Holtville City WWTP,7,Imperial,Wastewater Treatment Facility,2017,0.014908614000937521,1.5,35.9,19,2.0,0.0,0.0,0.6363636363636364
4B198900106,UTA Plaza,4,Los Angeles,"Development Site, NEC",2017,0.01482006927575856,1.5,35.8,5,7.0,0.0,1.0,1.0
5A340805001,State Printing & Warehouses,5S,Sacramento,Manufacturing NEC,2012,0.014683576033644943,1.5,35.7,6,4.2,0.0,0.3333333333333333,1.0
9UT2937,Former Delta Discount Gas,9,0,Facility,2003,0.014647012435590629,1.5,35.7,9,1.5555555555555556,0.0,0.0,1.0
2 071017002,Dow Chemical Pittsburg Facility - SLIC/SUB15,2,Contra Costa,Surface Impoundment,2002,0.014642236942840895,1.5,35.6,3,3.6666666666666665,0.0,0.3333333333333333,1.0
5C54NC00234,Leal Dairy Heifer Ranch,5F,Tulare,Animal Feeding,2012,0.014574890522587355,1.5,35.6,6,2.8,0.0,0.0,1.0
3 422048001,"The Pictsweet Company - Santa Maria, CA Plant",3,Santa Barbara,Food Processing NEC,2002,0.014512828339818373,1.5,35.5,5,2.111111111111111,0.0,0.0,1.0
913350743,Former Rapid Gas Station #22,4,0,Service/Commercial,2001,0.014470495755057183,1.4,35.4,5,2.3333333333333335,0.0,0.0,1.0
4B198700205,Chadron Plant,4,Los Angeles,Water Treatment Plant,2017,0.014456144336498002,1.4,35.4,4,7.0,0.0,1.0,1.0
9 S11232304,SR 125 Toll Road,9,San Diego,Dredge/Fill Site,2006,0.01442397618316804,1.4,35.3,18,2.15,0.0,0.0,1.0
5B50NC00145,6-X Dairy #1,5S,Stanislaus,Animal Feeding,2013,0.014370816381966033,1.4,35.2,4,5.0,0.0,0.5,1.0
4B190120001,Millikan High Sch Natatorium,4,NA,Educational Facilities,2005,0.014234971319371105,1.4,35.2,4,5.0,0.0,0.5,1.0
8 362484001,Greenwaste - Inland Empire Com,8,San Bernardino,Facility,2004,0.014113291822667679,1.4,35.1,8,2.0,0.0,0.0,1.0
C-41-0329,Alpine Road Winery,2,San Mateo,Dredge/Fill Site,2004,0.014078514054641457,1.4,35.1,3,4.666666666666667,0.0,0.6666666666666666,1.0
R-23001,Garfield Express,4,0,Service/Commercial,2003,0.013820974401123847,1.4,35.0,3,3.6666666666666665,0.0,0.3333333333333333,1.0
6SSO11152,Lake Arrowhead Community Services District Collection Sytem,6B,San Bernardino,Collection_System,2014,0.013691623470517389,1.4,34.9,3,3.6666666666666665,0.0,0.0,1.0
3 270207004,Collection WDR - Salinas,3,Monterey,Facility,2009,0.013624734611332788,1.4,34.9,4,1.0,0.0,0.0,1.0
4WIP1081697,Huffy Price Co.,4,0,Facility,2002,0.013441405356449665,1.3,34.8,3,3.6666666666666665,0.0,0.3333333333333333,1.0
4SLIC811,W W Henry Company,4,0,Facility,2003,0.013441405356449665,1.3,34.8,3,3.6666666666666665,0.0,0.3333333333333333,1.0
8 335536001,Vermeer & Goedhart Dairy #1,8,Riverside,Animal Feeding,2003,0.013434879050672088,1.3,34.7,5,2.875,0.0,0.2,1.0
6A090109N03,Hornblower,6A,0,Facility,2003,0.013332534303525575,1.3,34.6,3,3.3333333333333335,0.0,0.3333333333333333,1.0
9 000001184,I-15 @ Miramar Road,9,San Diego,MS4,2005,0.01330797032712049,1.3,34.6,6,2.0,0.0,0.0,1.0
2 438501002,"Tower I, Phase II",2,Santa Clara,Groundwater Cleanup Site,2015,0.013271822498774417,1.3,34.5,3,5.0,0.0,0.6666666666666666,1.0
5B396000001,Stockton Area MS4 Stormwater,5S,San Joaquin,MS4,2005,0.01318715990915713,1.3,34.4,4,3.5,0.0,0.25,1.0
4B196100111,Cedars Sinai-North Care Tower,4,Los Angeles,"Service/Commercial Site, NEC",2017,0.013183912917458176,1.3,34.4,4,7.0,0.0,1.0,1.0
9 S110301U4,Caltrans I-5/805 WIDENING,9,San Diego,MS4,2007,0.013044248525338125,1.3,34.3,6,2.4444444444444446,0.0,0.0,1.0
9 000000748,City of Encinitas CS,9,San Diego,Collection_System,2006,0.013016941711699377,1.3,34.2,7,2.333333333333333,0.0,0.0,1.0
4B192515004,"Segments 1,2A,2B,3 Operations",4,Los Angeles,"Development Site, NEC",2007,0.012962186218451353,1.3,34.2,3,3.0,0.0,0.0,1.0
2 28S0044,Napa Valley Wine Train,2,0,Facility,2003,0.012867560133039654,1.3,34.1,5,2.625,0.0,0.0,1.0
3 420109001,City of Santa Maria WWTP,3,Santa Barbara,Wastewater Treatment Facility,2005,0.012810111770311767,1.3,34.1,9,1.0,0.0,0.0,1.0
7A132185002,Mesquite Lake Water & Power LLC,7,Imperial,Power Plant,2010,0.012738654740760556,1.3,34.0,5,2.0,0.0,0.0,1.0
9 000000314,West Miramar Sanitary Landfill,9,San Diego,Land fill,2003,0.01270546424436009,1.3,33.9,3,3.3333333333333335,0.0,0.3333333333333333,1.0
2 438661001,SCVWD Penitencia Water Treatment Plant,2,Santa Clara,Water Treatment Plant,2015,0.012659294635409928,1.3,33.9,3,5.0,0.0,0.6666666666666666,1.0
8 332199001,Wilderness Lakes WWTP,8,Riverside,Wastewater Treatment Facility,2005,0.012527579761797655,1.3,33.8,5,1.0,0.0,0.0,1.0
5B55NC00022,Diestel Turkey Slaughterhouse,5F,Tuolumne,Slaughtering/Packing,2015,0.012389637038542536,1.2,33.7,3,3.3333333333333335,26000.0,0.3333333333333333,1.0
5A112004001,Sierra Nevada Cheese Processing Plant,5R,Glenn,Food Processing NEC,2016,0.012388854733580834,1.2,33.7,3,3.6666666666666665,0.0,0.0,1.0
5B390101001,Escalon Treatment Plant,5S,San Joaquin,Wastewater Treatment Facility,2016,0.012388854733580834,1.2,33.7,3,3.6666666666666665,0.0,0.0,1.0
5A512002001,Harter Tomato Products Company,5S,Sutter,Food Processing NEC,2002,0.01235762173598615,1.2,33.6,3,3.6666666666666665,0.0,0.3333333333333333,1.0
2 438265002,Oregon Exp Underpass,2,Santa Clara,Groundwater Cleanup Site,2001,0.012353276821820452,1.2,33.5,3,3.6666666666666665,0.0,0.3333333333333333,1.0
9 000000925,Brookside Construction Dewat,9,San Diego,Facility,2004,0.012310204570444325,1.2,33.4,3,3.0,0.0,0.0,1.0
4B191285001,Hydrogen Plant & Related Facility,4,Los Angeles,Facility,2007,0.012262960516468217,1.2,33.4,3,3.0,0.0,0.0,1.0
9 000000645,"Plant #2, San Luis Rey",9,San Diego,Wastewater Treatment Facility,2009,0.01207016666623427,1.2,33.3,6,2.5,0.0,0.0,1.0
2 071126N02,Plains Products Terminals LLC,2,0,Facility,2004,0.011986202392855206,1.2,33.3,8,2.1875,0.0,0.125,1.0
5A321016001,Sierra Pacific Industries Quincy Division Sawmill,5R,Plumas,Saw Mill,2017,0.011869778855116432,1.2,33.2,3,3.6666666666666665,0.0,0.3333333333333333,1.0
5B39NP00072,Oleander Estates Unit 1,5S,San Joaquin,Domestic Site NEC,2016,0.011852006973170416,1.2,33.1,3,4.333333333333333,0.0,0.3333333333333333,1.0
4A560109001,Jose Flores WWTP,4,Ventura,Wastewater Treatment Facility,2015,0.011829633587369728,1.2,33.1,4,3.5,0.0,0.0,1.0
9 000002314,Ariel Suites Construction Dewatering Project,9,San Diego,"Development Site, NEC",2014,0.011772432168413944,1.2,33.0,3,3.6666666666666665,0.0,0.3333333333333333,1.0
2 071006001,C&H Sugar,2,Contra Costa,Food Processing NEC,2017,0.011713433384527891,1.2,32.9,3,3.6666666666666665,3000.0,0.3333333333333333,1.0
908050752,Adamian Oil Co (MEPCO),4,0,Facility,2005,0.011487860778299597,1.1,32.9,4,3.25,0.0,0.25,1.0
6A290007N03,Pat & Ollies Gas Station,6A,0,Facility,2004,0.011389764216172972,1.1,32.8,3,4.333333333333333,0.0,0.6666666666666666,1.0
7A130104011,Heber PUD WWTP,7,Imperial,Wastewater Treatment Facility,2012,0.011346311487597842,1.1,32.8,3,3.6666666666666665,0.0,0.3333333333333333,1.0
6A310003000,Alpine Meadows & Deer Park,6A,Placer,Outdoor Event Venue,2005,0.011293437213019675,1.1,32.7,6,1.2222222222222223,0.0,0.0,1.0
9 000509N03,San Vicente Creek,9,0,Facility,2005,0.01122408666338632,1.1,32.6,4,3.5,0.0,0.25,1.0
1B83120OHUM,Garberville POTW,1,Humboldt,Wastewater Treatment Facility,2003,0.011186730431132578,1.1,32.6,5,1.2,0.0,0.0,1.0
6B142000001,Pine Creek Operation Mill,6B,Inyo,Metal Mining,2002,0.01118528982990889,1.1,32.5,5,2.2,0.0,0.0,1.0
6B260004002,Rush Creek,6B,0,Facility,2002,0.011139347510526337,1.1,32.4,5,3.25,0.0,0.2,1.0
5A472010001,California Cedar Products Mill,5R,Siskiyou,Facility,2005,0.011120742412898895,1.1,32.4,3,3.6666666666666665,0.0,0.3333333333333333,1.0
5A52NC00030,Rio de los Molinos LLC,5S,Tehama,Animal Feeding,2015,0.011081184028889976,1.1,32.3,3,3.3333333333333335,0.0,0.3333333333333333,1.0
5D102053001,Sun-Maid Orange Cove Plant,5F,Fresno,Food Processing NEC,2012,0.011053034216953373,1.1,32.3,4,2.5,0.0,0.0,1.0
8 332353001,WRCRWA Regional WWRF,8,Riverside,Wastewater Treatment Facility,2017,0.01102280715444925,1.1,32.2,3,3.6666666666666665,0.0,1.0,1.0
4SLIC1003,Oxnard Metal Company,4,0,Facility,2001,0.010866052621705206,1.1,32.1,5,1.75,0.0,0.0,1.0
4B199017001,Universal City Studios,4,Los Angeles,"Service/Commercial Site, NEC",2004,0.01084986117319447,1.1,32.1,4,4.0,0.0,0.25,1.0
5C502051001,"Tartaric Mfg, Plant #2",5S,Stanislaus,Manufacturing NEC,2003,0.010776077003175802,1.1,32.0,5,2.75,0.0,0.2,1.0
5SSO11007,Murphys CS,5S,Calaveras,Collection_System,2015,0.010748313841426946,1.1,31.9,3,3.0,0.0,0.0,1.0
4B196000035,Parking Structure,4,Los Angeles,"Service/Commercial Site, NEC",2006,0.01073655821715257,1.1,31.9,4,3.5,0.0,0.25,1.0
6A090309006,B-Line Pipeline Replacement 3,6A,El Dorado,Facility,2006,0.010729784299047775,1.1,31.8,4,3.25,0.0,0.25,1.0
5C54NC00133,former Cordeniz Ranch,5F,Tulare,Animal Feeding,2012,0.01071987085474006,1.1,31.8,5,2.5,0.0,0.0,1.0
5A341057N01,14TH Avenue LF - East,5S,Sacramento,Land fill,2004,0.010637616619963647,1.1,31.7,5,2.5,0.0,0.0,1.0
5C240301001,City of Los Banos Solid Waste Disposal Site,5F,Merced,Land fill,2007,0.01054047304498757,1.1,31.6,3,3.0,0.0,0.0,1.0
6B368905004,Argus Plant,6B,San Bernardino,Salt Mining,2007,0.01053946792777828,1.1,31.6,17,1.1333333333333333,0.0,0.0,1.0
3 401212496,"Centrally Grown, Inc. - Small Onsite Treatment System",3,San Luis Obispo,Restaurant,2017,0.01034377620592367,1.0,31.5,5,3.4,0.0,0.0,1.0
5A340309001,28Th Street LF,5S,Sacramento,Land fill,2017,0.010338807325582832,1.0,31.4,3,3.6666666666666665,0.0,0.3333333333333333,1.0
4WIP1080740,Rubber Urethanes Inc,4,0,Facility,2002,0.010338807325582832,1.0,31.4,3,3.6666666666666665,0.0,0.3333333333333333,1.0
5B24NC00214,Blue Sky Dairy,5S,Merced,Animal Feeding,2015,0.010322933688044916,1.0,31.3,4,3.0,0.0,0.0,1.0
2 071048N05,Golden Eagle Refinery,2,0,Facility,2005,0.010116059493443645,1.0,31.3,6,1.3333333333333333,0.0,0.0,1.0
5SSO10799,Oroville CS,5R,Butte,Collection_System,2016,0.010074793475914817,1.0,31.2,4,3.0,0.0,0.0,1.0
I-15600,Tire World (Former ARCO),4,0,Facility,2002,0.010074793475914817,1.0,31.2,4,3.0,0.0,0.0,1.0
9 000537N04,Mcmasters Pools,9,0,Facility,2006,0.010012660990557854,1.0,31.1,7,3.2,0.0,0.14285714285714285,1.0
6A099811N03,Lake Tahoe Car Wash,6A,0,Facility,2003,0.010011353984067443,1.0,30.9,4,1.3333333333333333,0.0,0.0,1.0
8 302668001,Nursery,8,Orange,Nursery/Hydroponics,2005,0.010011353984067443,1.0,30.9,4,1.0,0.0,0.0,1.0
8 362387001,"Soil Treatment, Devore",8,San Bernardino,Land Treatment Unit,2002,0.010011353984067443,1.0,30.9,4,1.0,0.0,0.0,1.0
7B361267001,River View Trailer Park 02-135,7,San Bernardino,Facility,2004,0.009973475453951221,1.0,30.8,6,2.125,0.0,0.0,1.0
5B392059002,Musco Family Olive WWTP and Land Disposal Facility,5S,San Joaquin,Food Processing NEC,2009,0.00987092743922828,1.0,30.8,3,3.6666666666666665,0.0,0.0,1.0
7B331010011,Lost Lake Resort 97-042,7,Riverside,Campground,2004,0.00981593060734826,1.0,30.7,4,2.6666666666666665,0.0,0.0,1.0
5C54NC00190,A.M. Dairy,5F,Tulare,Animal Feeding,2012,0.009753296812680647,1.0,30.6,4,2.6666666666666665,0.0,0.0,1.0
7A332013011,"CA Redi-Date, LLC 01-012",7,Riverside,Food Processing NEC,2004,0.009753296812680647,1.0,30.6,4,2.6666666666666665,0.0,0.0,1.0
8 332739001,Sampson Industrial Park,8,Riverside,Dredge/Fill Site,2005,0.00972531453541943,1.0,30.5,5,4.2,0.0,0.4,1.0
5B24NC00292,Shaffer Dairy,5S,Merced,Animal Feeding,2016,0.009715069236765246,1.0,30.4,4,3.0,0.0,0.0,1.0
5B05NP00001,Copper Cove WWRF,5S,Calaveras,Wastewater Treatment Facility,2017,0.009715069236765246,1.0,30.4,4,3.0,0.0,0.0,1.0
R-26745,Valley Boulevard Car Wash,4,0,Facility,2003,0.009715069236765246,1.0,30.4,4,3.0,0.0,0.0,1.0
5B395008001,Martin Family Farm,5S,San Joaquin,Animal Feeding,2014,0.009715069236765246,1.0,30.4,4,3.0,0.0,0.0,1.0
9 000196N91,Thrifty SS #112,9,San Diego,Facility,2002,0.00970129239230968,1.0,30.2,5,1.75,0.0,0.0,1.0
1B83017OSON,Virginia Dare Winery,1,Sonoma,Winery,2002,0.00970129239230968,1.0,30.2,5,1.6666666666666667,0.0,0.0,1.0
3 449709001,San Lorenzo Valley HS,3,Santa Cruz,Wastewater Treatment Facility,2007,0.009694158091294118,1.0,30.0,4,2.5,0.0,0.0,1.0
3 400310001,Cold Canyon Landfill,3,San Luis Obispo,Land fill,2013,0.009694158091294118,1.0,30.0,4,2.5,0.0,0.0,1.0
8 332289001,"Composting Plant,Temescal Canyon",8,Riverside,Facility,2002,0.009687257505398984,1.0,30.0,6,1.1666666666666667,0.0,0.0,1.0
5A17CR00035,Red Elephant Mine,5S,0,All Other,2007,0.009685804916261755,1.0,29.8,3,3.6666666666666665,0.0,0.3333333333333333,1.0
4WIP1081021,Quality Garage Door Serv,4,0,Facility,2002,0.009685804916261755,1.0,29.8,3,3.6666666666666665,0.0,0.3333333333333333,1.0
4WIP1087184,A. William White,4,0,Facility,2002,0.009685804916261755,1.0,29.8,3,3.6666666666666665,0.0,0.3333333333333333,1.0
5S03CTC3338U,State Route 65 Lincoln Bypass Project,5S,Placer,MS4,2011,0.009648853990878191,1.0,29.7,4,3.3333333333333335,0.0,0.25,1.0
6B158020015,Yellow Aster Zone II,6B,Kern,Metal Mining,2002,0.009642518714643875,1.0,29.6,7,1.25,0.0,0.0,1.0
5D151014002,Tejon Ranch - Grapevine,5F,Kern,Wastewater Treatment Facility,2002,0.009632293747894656,1.0,29.5,4,2.5,0.0,0.0,1.0
2 011538M12,"PLEASANTON, CIT OF - MS4 Storm Water",2,0,Utility,2014,0.009632293747894656,1.0,29.5,4,2.5,0.0,0.0,1.0
6A090005002,Safeway Expansion,6A,El Dorado,Facility,2002,0.009560011809284119,1.0,29.5,5,2.2,0.0,0.0,1.0
5A520303002,Bell Carter Industrial WWTP,5R,Tehama,Food Processing NEC,2015,0.009535332017108366,1.0,29.4,5,3.8,0.0,0.2,1.0
5A182007001,Mt Lassen Power,5R,Lassen,Power Plant,2008,0.009487724244258816,0.9,29.2,4,1.1666666666666667,0.0,0.0,1.0
5A470106001,Hearst Vacation Complex,5R,Siskiyou,Wastewater Treatment Facility,2015,0.009487724244258816,0.9,29.2,4,1.0,0.0,0.0,1.0
5A45NC00003,Eastside Aggregate Hat Creek,5R,Shasta,Sand and Gravel Mining,2008,0.009487724244258816,0.9,29.2,4,1.0,0.0,0.0,1.0
6B360911001,SCLA Central WWTP-Victorville Water Dist,6B,San Bernardino,Wastewater Treatment Facility,2017,0.009487724244258816,0.9,29.2,4,1.0,0.0,0.0,1.0
5B55NP00003,Sonora Regional WWTP,5S,Tuolumne,Wastewater Treatment Facility,2014,0.009481400740558574,0.9,29.0,4,3.0,0.0,0.0,1.0
5SSO11433,City of Stockton MUD CS,5S,San Joaquin,Collection_System,2016,0.009481400740558574,0.9,29.0,4,3.0,0.0,0.0,1.0
3 420001N79,Rosemary Farms,3,0,Facility,2002,0.009465769359664433,0.9,29.0,4,3.25,0.0,0.25,1.0
4WIP1080678,Phaostron Instr. & Electronic,4,0,Facility,2002,0.009463937824138836,0.9,28.9,3,3.0,0.0,0.0,1.0
5D545098001,Flint Dairy,5F,Kings,Animal Feeding,2012,0.009463937824138836,0.9,28.9,3,3.0,0.0,0.0,1.0
3 272073001,Crop Production Service Greenfield Facility,3,Monterey,Fertilizer and Pesticide Handling,2006,0.009427765939104575,0.9,28.8,7,2.3,0.0,0.0,1.0
9 000000762,County Of San Diego CS - multiple facilities,9,San Diego,Collection_System,2004,0.009423084385580843,0.9,28.7,6,2.25,0.0,0.0,1.0
4B190107013,A.K. Warren Water Resource Facility,4,Los Angeles,Wastewater Treatment Facility,2008,0.009411738065196077,0.9,28.6,4,4.0,0.0,0.5,1.0
7A331041011,Lapena Farm LBR MHP 97-500125,7,Riverside,Facility,2003,0.009393518842951809,0.9,28.6,4,2.25,0.0,0.0,1.0
908050070,Texaco Service Station,4,0,Facility,2003,0.009392375145698139,0.9,28.5,4,2.75,0.0,0.0,1.0
2 07-0062,Chevron,2,0,Facility,2002,0.009358690219280716,0.9,28.5,7,2.0,0.0,0.0,1.0
7A361011001,"29 Palms WTR Dist, F PL",7,San Bernardino,Surface Impoundment,2007,0.009358039596250109,0.9,28.4,5,2.0,0.0,0.0,1.0
5B390800001,Mokelumne River Fish Hatchery,5S,San Joaquin,Aquaculture/Hatchery,2012,0.009337880267251065,0.9,28.3,5,3.0,0.0,0.0,1.0
5SSO10965,Hangtown Creek CS,5S,El Dorado,Collection_System,2016,0.009337880267251065,0.9,28.3,5,3.0,0.0,0.0,1.0
5SSO10744,Mariposa PUD CS,5F,Mariposa,Collection_System,2013,0.009280700084263061,0.9,27.6,3,3.0,0.0,0.0,1.0
5SSO10907,Colfax CS,5S,Placer,Collection_System,2014,0.009280700084263061,0.9,27.6,3,3.0,0.0,0.0,1.0
