wdid,facility_name,region,county,theme,theme_count,avg_severity_rank,total_assessment,theme_rank_within_facility
4B192113001,El Segundo Refinery,4,Los Angeles,Effluent exceedance,4,5.25,58000.0,1
4B192113001,El Segundo Refinery,4,Los Angeles,Permit conditions,2,5.0,86225.0,2
4B192113001,El Segundo Refinery,4,Los Angeles,Financial / ACL,1,2.0,0.0,3
4B192113001,El Segundo Refinery,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,4
4B192121001,Los Angeles Refinery,4,Los Angeles,Spill / overflow,3,4.67,755000.0,1
4B192121001,Los Angeles Refinery,4,Los Angeles,Financial / ACL,2,6.0,755000.0,2
4B192121001,Los Angeles Refinery,4,Los Angeles,Groundwater / soil contamination,1,5.0,0.0,3
4B192128001,Hitco Carbon Composites Inc,4,Los Angeles,Permit conditions,2,5.0,24000.0,1
4B192128001,Hitco Carbon Composites Inc,4,Los Angeles,Effluent exceedance,2,5.0,24000.0,2
4B192128001,Hitco Carbon Composites Inc,4,Los Angeles,Financial / ACL,1,7.0,24000.0,3
4B192326003,Long Beach Refinery - Rainfall,4,Los Angeles,Reporting / SMR failure,2,3.0,0.0,1
4B192326003,Long Beach Refinery - Rainfall,4,Los Angeles,Permit conditions,1,3.0,0.0,2
4B192389001,"Los Angeles, California Plant",4,Los Angeles,Financial / ACL,1,7.0,60000.0,1
4B192389001,"Los Angeles, California Plant",4,Los Angeles,Effluent exceedance,1,7.0,60000.0,2
4B192525001,Voi-Shan Redondo Beach,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B196000007,435 Detroit,4,Los Angeles,Reporting / SMR failure,1,7.0,6000.0,1
4B196000008,630 Hauser,4,Los Angeles,Financial / ACL,2,7.0,9000.0,1
4B196000008,630 Hauser,4,Los Angeles,Effluent exceedance,2,5.0,6000.0,2
4B196000008,630 Hauser,4,Los Angeles,Permit conditions,1,7.0,6000.0,3
4B196000008,630 Hauser,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,4
4B196000114,Various Wells,4,Los Angeles,Monitoring deficiency,1,7.0,21000.0,1
4B196000114,Various Wells,4,Los Angeles,Financial / ACL,1,7.0,21000.0,2
4B196000114,Various Wells,4,Los Angeles,Reporting / SMR failure,1,7.0,21000.0,3
4B196000188,Spyglass Homeowners Association,4,Los Angeles,Effluent exceedance,2,4.0,3000.0,1
4B196000188,Spyglass Homeowners Association,4,Los Angeles,Monitoring deficiency,1,1.0,0.0,2
4B196000188,Spyglass Homeowners Association,4,Los Angeles,Spill / overflow,1,1.0,0.0,3
4B196000188,Spyglass Homeowners Association,4,Los Angeles,Financial / ACL,1,7.0,3000.0,4
4B196000283,Huntley Apartments,4,Los Angeles,Effluent exceedance,1,7.0,3000.0,1
4B196000283,Huntley Apartments,4,Los Angeles,Permit conditions,1,3.0,0.0,2
4B196000283,Huntley Apartments,4,Los Angeles,Financial / ACL,1,7.0,3000.0,3
4B196000561,Civic Center Parking Facility,4,Los Angeles,Effluent exceedance,4,7.0,147000.0,1
4B196000561,Civic Center Parking Facility,4,Los Angeles,Financial / ACL,4,7.0,147000.0,2
4B196100020,The Renaissance Apartments,4,Los Angeles,Reporting / SMR failure,6,3.33,169069.0,1
4B196100020,The Renaissance Apartments,4,Los Angeles,Effluent exceedance,4,6.0,66000.0,2
4B196100020,The Renaissance Apartments,4,Los Angeles,Permit conditions,4,4.0,169069.0,3
4B196100020,The Renaissance Apartments,4,Los Angeles,Financial / ACL,4,7.0,84000.0,4
4B196100020,The Renaissance Apartments,4,Los Angeles,Spill / overflow,3,4.33,169069.0,5
4B196100020,The Renaissance Apartments,4,Los Angeles,Monitoring deficiency,1,7.0,169069.0,6
4B196100020,The Renaissance Apartments,4,Los Angeles,Groundwater / soil contamination,1,7.0,169069.0,7
4B196100020,The Renaissance Apartments,4,Los Angeles,O&M / operations,1,3.0,0.0,8
4B196100025,La Cienega Center,4,Los Angeles,Effluent exceedance,2,5.0,15000.0,1
4B196100025,La Cienega Center,4,Los Angeles,Reporting / SMR failure,2,3.0,0.0,2
4B196100025,La Cienega Center,4,Los Angeles,Financial / ACL,1,7.0,15000.0,3
4B196400067,Seacastle Apartments,4,Los Angeles,Financial / ACL,2,7.0,69000.0,1
4B196400067,Seacastle Apartments,4,Los Angeles,Reporting / SMR failure,1,7.0,27000.0,2
4B196400067,Seacastle Apartments,4,Los Angeles,Effluent exceedance,1,7.0,27000.0,3
4B196600100,Laxfuel Corporation,4,Los Angeles,Reporting / SMR failure,2,3.0,0.0,1
4B196600192,Station No. 4,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B196700001,Walt Disney Co.,4,Los Angeles,Monitoring deficiency,1,2.0,0.0,1
4B196700001,Walt Disney Co.,4,Los Angeles,Reporting / SMR failure,1,2.0,0.0,2
4B196800001,Ashland LLC,4,Los Angeles,Effluent exceedance,4,6.0,21000.0,1
4B196800001,Ashland LLC,4,Los Angeles,Permit conditions,2,5.0,3000.0,2
4B196800001,Ashland LLC,4,Los Angeles,Financial / ACL,2,7.0,15000.0,3
4B196800033,Former Southland Oil Facility,4,Los Angeles,Financial / ACL,1,2.0,0.0,1
4B196800033,Former Southland Oil Facility,4,Los Angeles,Effluent exceedance,1,2.0,0.0,2
4B196800068,Groundwater Treatment Plant,4,Los Angeles,Financial / ACL,3,7.0,21000.0,1
4B196800068,Groundwater Treatment Plant,4,Los Angeles,Effluent exceedance,3,7.0,21000.0,2
4B196800068,Groundwater Treatment Plant,4,Los Angeles,Reporting / SMR failure,2,5.0,6000.0,3
4B196800068,Groundwater Treatment Plant,4,Los Angeles,Permit conditions,1,3.0,0.0,4
4B196800068,Groundwater Treatment Plant,4,Los Angeles,Spill / overflow,1,7.0,6000.0,5
4B196800068,Groundwater Treatment Plant,4,Los Angeles,Monitoring deficiency,1,7.0,6000.0,6
4B197000173,Las Flores Maintenance Station,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B197000173,Las Flores Maintenance Station,4,Los Angeles,Monitoring deficiency,1,3.0,0.0,2
4B197000210,L.A. Deli Distributors-Carson,4,Los Angeles,Monitoring deficiency,2,3.0,0.0,1
4B197000210,L.A. Deli Distributors-Carson,4,Los Angeles,Reporting / SMR failure,2,3.0,0.0,2
4B197500076,Beverly Connection Project,4,Los Angeles,Permit conditions,1,3.0,0.0,1
4B197500211,Occidental Plaza,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B197500211,Occidental Plaza,4,Los Angeles,Monitoring deficiency,1,3.0,0.0,2
4B197600048,Arbor Yard Well No. 27,4,Los Angeles,Reporting / SMR failure,1,7.0,3000.0,1
4B197600048,Arbor Yard Well No. 27,4,Los Angeles,Financial / ACL,1,7.0,3000.0,2
4B197600048,Arbor Yard Well No. 27,4,Los Angeles,Monitoring deficiency,1,7.0,3000.0,3
4B197600125,Station No. 63-01,4,Los Angeles,Effluent exceedance,1,7.0,3000.0,1
4B197600125,Station No. 63-01,4,Los Angeles,Financial / ACL,1,7.0,3000.0,2
4B198201006,Malibu Sands,4,Los Angeles,Monitoring deficiency,1,3.0,0.0,1
4B198201006,Malibu Sands,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,2
4B198600021,"Thrifty Station #003",4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B198600021,"Thrifty Station #003",4,Los Angeles,Monitoring deficiency,1,3.0,0.0,2
4B198600251,Former Aramark Magazine & Book Facility,4,Los Angeles,Monitoring deficiency,1,3.0,0.0,1
4B198600251,Former Aramark Magazine & Book Facility,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,2
4B198800070,Route 105 Dewatering System - Garfield & Downey Pump Stations,4,Los Angeles,Effluent exceedance,5,7.0,204000.0,1
4B198800070,Route 105 Dewatering System - Garfield & Downey Pump Stations,4,Los Angeles,Financial / ACL,5,7.0,204000.0,2
4B198800070,Route 105 Dewatering System - Garfield & Downey Pump Stations,4,Los Angeles,Reporting / SMR failure,2,7.0,87000.0,3
4B198900001,Occidental Lofts,4,Los Angeles,Financial / ACL,1,7.0,3000.0,1
4B198900001,Occidental Lofts,4,Los Angeles,Effluent exceedance,1,7.0,3000.0,2
4B198900013,Del Rey Shores Project,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B198900013,Del Rey Shores Project,4,Los Angeles,Monitoring deficiency,1,3.0,0.0,2
4B198901084,Lennar Intergulf LLC,4,Los Angeles,Reporting / SMR failure,1,7.0,3000.0,1
4LAC000078,Wrapper,4,,Permit conditions,1,3.0,0.0,1
4LAC000079,DP Trading Co.,4,,Permit conditions,1,3.0,0.0,1
4SLIC0227,Santa Fe Springs Refinery,4,,Groundwater / soil contamination,1,5.0,0.0,1
4SLIC0622,Somital Capital / Merry Go Round Cleaners,4,,Reporting / SMR failure,1,2.0,0.0,1
4SLIC0853,Ameritone Paint,4,,Monitoring deficiency,1,2.0,0.0,1
4SLIC0853,Ameritone Paint,4,,Reporting / SMR failure,1,2.0,0.0,2
4SLIC0853,Ameritone Paint,4,,Groundwater / soil contamination,1,2.0,0.0,3
4SLIC1073,Subterranean Parking Structure,4,,Reporting / SMR failure,1,3.0,0.0,1
4SLIC665,"Slide Systems, Inc.",4,,Reporting / SMR failure,1,3.0,0.0,1
4SLIC665,"Slide Systems, Inc.",4,,Groundwater / soil contamination,1,3.0,0.0,2
4SLIC665,"Slide Systems, Inc.",4,,Monitoring deficiency,1,3.0,0.0,3
4SLIC811,W W Henry Company,4,,Groundwater / soil contamination,2,4.0,0.0,1
4SLIC811,W W Henry Company,4,,Reporting / SMR failure,2,3.0,0.0,2
4SLIC811,W W Henry Company,4,,Monitoring deficiency,1,3.0,0.0,3
4SLIC859,E La Transfer Station,4,,Reporting / SMR failure,1,2.0,0.0,1
4SSO10486,Santa Paula CS,4,Ventura,Spill / overflow,1,3.0,0.0,1
4WIP1020252,"P.W. Stephens Contractor, Inc.",4,,Reporting / SMR failure,2,2.0,0.0,1
4WIP1026826,RH Peterson,4,,Reporting / SMR failure,2,3.0,0.0,1
4WIP1026826,RH Peterson,4,,Groundwater / soil contamination,2,3.0,0.0,2
4WIP1040202,Magna Plating,4,,Reporting / SMR failure,1,2.0,0.0,1
4WIP1070387,"Valley Western Distributor,Inc",4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4WIP1070451,Manufacturer's Service Inc.,4,,Groundwater / soil contamination,3,3.67,0.0,1
4WIP1070451,Manufacturer's Service Inc.,4,,Reporting / SMR failure,2,3.0,0.0,2
4WIP1071665,Insul-Acoustics,4,,Reporting / SMR failure,3,3.0,0.0,1
4WIP1071665,Insul-Acoustics,4,,Groundwater / soil contamination,2,3.0,0.0,2
4WIP1071665,Insul-Acoustics,4,,Monitoring deficiency,1,3.0,0.0,3
4WIP1081021,Quality Garage Door Serv,4,,Groundwater / soil contamination,2,5.0,0.0,1
4WIP1081021,Quality Garage Door Serv,4,,Monitoring deficiency,2,5.0,0.0,2
4WIP1110728,Mercury Aerospace Fasteners,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4WIP1120858,American Contracting Services,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4WQC4010758,V.T.T.M Hasley Canyon Project,4,,Reporting / SMR failure,1,3.0,0.0,1
5A040102001,Chico Water Pollution Control Plant,5R,Butte,Spill / overflow,14,2.21,153000.0,1
5A040102001,Chico Water Pollution Control Plant,5R,Butte,Financial / ACL,11,6.27,407000.0,2
5A040102001,Chico Water Pollution Control Plant,5R,Butte,Effluent exceedance,10,3.2,103000.0,3
5A040102001,Chico Water Pollution Control Plant,5R,Butte,Reporting / SMR failure,8,1.38,0.0,4
5A040102001,Chico Water Pollution Control Plant,5R,Butte,Permit conditions,7,4.71,124000.0,5
5A040102001,Chico Water Pollution Control Plant,5R,Butte,O&M / operations,2,5.0,100000.0,6
5A040106001,Sewerage Commission Oroville Region WWTP,5R,Butte,Reporting / SMR failure,5,2.0,0.0,1
5A040106001,Sewerage Commission Oroville Region WWTP,5R,Butte,Spill / overflow,5,1.6,0.0,2
5A040106001,Sewerage Commission Oroville Region WWTP,5R,Butte,Permit conditions,3,2.0,0.0,3
5A040106001,Sewerage Commission Oroville Region WWTP,5R,Butte,Effluent exceedance,2,1.5,0.0,4
5A040106001,Sewerage Commission Oroville Region WWTP,5R,Butte,Monitoring deficiency,1,2.0,0.0,5
5A041045001,Pheasant Landing Subdivision,5R,Butte,Reporting / SMR failure,2,2.0,0.0,1
5A041045001,Pheasant Landing Subdivision,5R,Butte,Monitoring deficiency,1,2.0,0.0,2
5A041045001,Pheasant Landing Subdivision,5R,Butte,Effluent exceedance,1,2.0,0.0,3
5A041047001,Riffles RV Park,5R,Butte,Spill / overflow,1,3.0,0.0,1
5A041047001,Riffles RV Park,5R,Butte,Permit conditions,1,3.0,0.0,2
5A042007001,LP Oroville Wood Processing,5R,Butte,Spill / overflow,1,1.0,0.0,1
5A042007001,LP Oroville Wood Processing,5R,Butte,Monitoring deficiency,1,1.0,0.0,2
5A042007001,LP Oroville Wood Processing,5R,Butte,Reporting / SMR failure,1,1.0,0.0,3
5A042039001,Pacific Oroville Power,5R,Butte,Monitoring deficiency,5,2.0,0.0,1
5A042039001,Pacific Oroville Power,5R,Butte,Groundwater / soil contamination,4,2.0,0.0,2
5A042039001,Pacific Oroville Power,5R,Butte,Spill / overflow,2,2.5,0.0,3
5A042039001,Pacific Oroville Power,5R,Butte,O&M / operations,2,2.0,0.0,4
5A042039001,Pacific Oroville Power,5R,Butte,Reporting / SMR failure,1,2.0,0.0,5
5A04CR00002,Nelson Bar Car Top Boat Ramp,5R,Butte,Spill / overflow,1,2.0,0.0,1
5A04NC00033,Marys Gone Crackers former Signature Fruit Company Plant G,5R,Butte,Spill / overflow,1,2.0,0.0,1
5A04NC00033,Marys Gone Crackers former Signature Fruit Company Plant G,5R,Butte,O&M / operations,1,2.0,0.0,2
5A06NC00001,Fouts Springs Youth Facility,5S,Colusa,Reporting / SMR failure,3,2.67,0.0,1
5A06NC00001,Fouts Springs Youth Facility,5S,Colusa,Monitoring deficiency,3,2.67,0.0,2
5A06NC00001,Fouts Springs Youth Facility,5S,Colusa,Groundwater / soil contamination,1,3.0,0.0,3
5A06NC00001,Fouts Springs Youth Facility,5S,Colusa,Effluent exceedance,1,3.0,0.0,4
5A06NC00001,Fouts Springs Youth Facility,5S,Colusa,Permit conditions,1,3.0,0.0,5
5A091092001,Timm Mine,5S,El Dorado,Reporting / SMR failure,1,2.0,0.0,1
5A09NC00016,DK Cellars,5S,El Dorado,Monitoring deficiency,1,2.0,0.0,1
5A09NC00016,DK Cellars,5S,El Dorado,Reporting / SMR failure,1,2.0,0.0,2
5A110301001,Glenn County Class III Sanitary Landfill,5R,Glenn,Groundwater / soil contamination,5,2.2,0.0,1
5A110301001,Glenn County Class III Sanitary Landfill,5R,Glenn,Reporting / SMR failure,5,2.4,0.0,2
5A110301001,Glenn County Class III Sanitary Landfill,5R,Glenn,Spill / overflow,4,2.5,0.0,3
5A110301001,Glenn County Class III Sanitary Landfill,5R,Glenn,Monitoring deficiency,3,2.67,0.0,4
5A110301001,Glenn County Class III Sanitary Landfill,5R,Glenn,Permit conditions,1,2.0,0.0,5
5A110301001,Glenn County Class III Sanitary Landfill,5R,Glenn,O&M / operations,1,2.0,0.0,6
5A110302001,Sulara Drilling Mud Disposal Facility,5R,Glenn,Reporting / SMR failure,2,3.5,0.0,1
5A170102002,Southeast Regional WW System,5S,Lake,Spill / overflow,24,2.79,0.0,1
5A170102002,Southeast Regional WW System,5S,Lake,Reporting / SMR failure,7,3.14,0.0,2
5A170102002,Southeast Regional WW System,5S,Lake,Permit conditions,3,5.0,60000.0,3
5A170102002,Southeast Regional WW System,5S,Lake,Financial / ACL,2,6.0,60000.0,4
5A170102002,Southeast Regional WW System,5S,Lake,Effluent exceedance,2,2.5,0.0,5
5A170103001,Lakeport City WWTP,5S,Lake,Spill / overflow,11,3.0,0.0,1
5A170103001,Lakeport City WWTP,5S,Lake,Reporting / SMR failure,6,2.67,0.0,2
5A170103001,Lakeport City WWTP,5S,Lake,Groundwater / soil contamination,2,4.0,0.0,3
5A170103001,Lakeport City WWTP,5S,Lake,Permit conditions,2,4.0,0.0,4
5A170103001,Lakeport City WWTP,5S,Lake,Effluent exceedance,2,4.0,0.0,5
5A170103001,Lakeport City WWTP,5S,Lake,Financial / ACL,1,7.0,2000.0,6
5A171038001,Hoberg's Resort,5S,Lake,Reporting / SMR failure,4,2.25,0.0,1
5A171038001,Hoberg's Resort,5S,Lake,Spill / overflow,2,1.5,0.0,2
5A171038001,Hoberg's Resort,5S,Lake,Monitoring deficiency,2,3.0,0.0,3
5A280102001,Berryessa SMI Opco Lp dba Pleasure Cove Marina,5S,Napa,Spill / overflow,5,1.8,0.0,1
5A280102001,Berryessa SMI Opco Lp dba Pleasure Cove Marina,5S,Napa,Reporting / SMR failure,4,2.0,0.0,2
5A280102001,Berryessa SMI Opco Lp dba Pleasure Cove Marina,5S,Napa,Permit conditions,3,2.33,0.0,3
5A280102001,Berryessa SMI Opco Lp dba Pleasure Cove Marina,5S,Napa,Monitoring deficiency,3,1.67,0.0,4
5A280102001,Berryessa SMI Opco Lp dba Pleasure Cove Marina,5S,Napa,O&M / operations,2,3.0,0.0,5
5A280102001,Berryessa SMI Opco Lp dba Pleasure Cove Marina,5S,Napa,Effluent exceedance,1,1.0,0.0,6
5A281004001,Capell Valley Estates,5S,Napa,Reporting / SMR failure,4,2.75,0.0,1
5A281004001,Capell Valley Estates,5S,Napa,Monitoring deficiency,2,2.5,0.0,2
5A281004001,Capell Valley Estates,5S,Napa,O&M / operations,1,3.0,0.0,3
5A281004001,Capell Valley Estates,5S,Napa,Spill / overflow,1,3.0,0.0,4
5A281004001,Capell Valley Estates,5S,Napa,Effluent exceedance,1,3.0,0.0,5
5A281005001,R-Ranch Campground WWTF,5S,Napa,Monitoring deficiency,1,2.0,0.0,1
5A281005001,R-Ranch Campground WWTF,5S,Napa,Reporting / SMR failure,1,2.0,0.0,2
5A290106002,Scotts Flat Reservoir Rec Area,5S,Nevada,Monitoring deficiency,1,3.0,0.0,1
5A290106002,Scotts Flat Reservoir Rec Area,5S,Nevada,Spill / overflow,1,3.0,0.0,2
5A290106002,Scotts Flat Reservoir Rec Area,5S,Nevada,O&M / operations,1,2.0,0.0,3
5A290106002,Scotts Flat Reservoir Rec Area,5S,Nevada,Reporting / SMR failure,1,3.0,0.0,4
5A290106002,Scotts Flat Reservoir Rec Area,5S,Nevada,Permit conditions,1,3.0,0.0,5
5A29NC00008,Villanelle,5S,Nevada,Reporting / SMR failure,1,2.0,0.0,1
5A29NC00008,Villanelle,5S,Nevada,Monitoring deficiency,1,2.0,0.0,2
5A310104007,Placer Cnty SMD No 1 WWTP,5S,Placer,Effluent exceedance,27,4.74,900000.0,1
5A310104007,Placer Cnty SMD No 1 WWTP,5S,Placer,Permit conditions,26,3.96,744000.0,2
5A310104007,Placer Cnty SMD No 1 WWTP,5S,Placer,Spill / overflow,21,3.9,561000.0,3
5A310104007,Placer Cnty SMD No 1 WWTP,5S,Placer,Monitoring deficiency,19,3.05,0.0,4
5A310104007,Placer Cnty SMD No 1 WWTP,5S,Placer,Reporting / SMR failure,16,2.94,0.0,5
5A310104007,Placer Cnty SMD No 1 WWTP,5S,Placer,Financial / ACL,12,6.83,900000.0,6
5A310104007,Placer Cnty SMD No 1 WWTP,5S,Placer,O&M / operations,1,3.0,0.0,7
5A310104007,Placer Cnty SMD No 1 WWTP,5S,Placer,Groundwater / soil contamination,1,5.0,0.0,8
5A310104011,"Placer Cnty SA No 28, ZONE No.6, Sheridan WWTP",5S,Placer,Permit conditions,2,6.0,270000.0,1
5A310104011,"Placer Cnty SA No 28, ZONE No.6, Sheridan WWTP",5S,Placer,Spill / overflow,2,5.0,270000.0,2
5A310104011,"Placer Cnty SA No 28, ZONE No.6, Sheridan WWTP",5S,Placer,Financial / ACL,1,7.0,270000.0,3
5A310104011,"Placer Cnty SA No 28, ZONE No.6, Sheridan WWTP",5S,Placer,Reporting / SMR failure,1,7.0,270000.0,4
5A310104011,"Placer Cnty SA No 28, ZONE No.6, Sheridan WWTP",5S,Placer,Effluent exceedance,1,7.0,270000.0,5
5A310301001,Colfax LF,5S,Placer,Reporting / SMR failure,8,2.13,0.0,1
5A310301001,Colfax LF,5S,Placer,Spill / overflow,6,2.17,0.0,2
5A310301001,Colfax LF,5S,Placer,Monitoring deficiency,5,2.4,0.0,3
5A310301001,Colfax LF,5S,Placer,O&M / operations,2,2.0,0.0,4
5A310301001,Colfax LF,5S,Placer,Groundwater / soil contamination,1,3.0,0.0,5
5A310303004,Meadow Vista LF,5S,Placer,Reporting / SMR failure,2,2.0,0.0,1
5A310303004,Meadow Vista LF,5S,Placer,Spill / overflow,1,2.0,0.0,2
5A310303004,Meadow Vista LF,5S,Placer,Monitoring deficiency,1,2.0,0.0,3
5A310303004,Meadow Vista LF,5S,Placer,Groundwater / soil contamination,1,2.0,0.0,4
5A312022N01,Former Bulk Fuel Terminal,5S,,Financial / ACL,1,7.0,5000.0,1
5A312022N01,Former Bulk Fuel Terminal,5S,,Monitoring deficiency,1,7.0,5000.0,2
5A312022N01,Former Bulk Fuel Terminal,5S,,Reporting / SMR failure,1,7.0,5000.0,3
5A32NC00011,"Little Norway Resort, Osprey Cove",5R,Plumas,Reporting / SMR failure,2,3.0,0.0,1
5A32NC00011,"Little Norway Resort, Osprey Cove",5R,Plumas,Permit conditions,2,3.0,0.0,2
5A340313001,EchoWater Resource Recovery Facility,5S,Sacramento,Reporting / SMR failure,1,1.0,0.0,1
5A340313001,EchoWater Resource Recovery Facility,5S,Sacramento,Monitoring deficiency,1,1.0,0.0,2
5A340313001,EchoWater Resource Recovery Facility,5S,Sacramento,Spill / overflow,1,1.0,0.0,3
5A340802001,Central Heating/Cooling Fac,5S,Sacramento,Permit conditions,2,5.0,45000.0,1
5A340802001,Central Heating/Cooling Fac,5S,Sacramento,Financial / ACL,2,7.0,51000.0,2
5A340802001,Central Heating/Cooling Fac,5S,Sacramento,Effluent exceedance,2,5.0,6000.0,3
5A340802001,Central Heating/Cooling Fac,5S,Sacramento,Spill / overflow,2,2.0,0.0,4
5A340802001,Central Heating/Cooling Fac,5S,Sacramento,Monitoring deficiency,1,1.0,0.0,5
5A341051001,River City WWTF,5S,Sacramento,Reporting / SMR failure,1,2.0,0.0,1
5A34NC00024,J & M Dairy,5S,Sacramento,Groundwater / soil contamination,1,2.0,0.0,1
5A34NC00024,J & M Dairy,5S,Sacramento,Monitoring deficiency,1,2.0,0.0,2
5A450118001,Happy Valley Primary School,5R,Shasta,Reporting / SMR failure,2,2.5,0.0,1
5A450118001,Happy Valley Primary School,5R,Shasta,Monitoring deficiency,1,3.0,0.0,2
5A450306001,Intermountain Class III Landfill,5R,Shasta,Monitoring deficiency,1,1.0,0.0,1
5A450306001,Intermountain Class III Landfill,5R,Shasta,Reporting / SMR failure,1,1.0,0.0,2
5A451002001,Clear Creek Mobile Estates,5R,Shasta,Monitoring deficiency,1,3.0,0.0,1
5A451002001,Clear Creek Mobile Estates,5R,Shasta,Reporting / SMR failure,1,3.0,0.0,2
5A451004001,Antlers Resort & Marina,5R,Shasta,Reporting / SMR failure,1,3.0,0.0,1
5A451004001,Antlers Resort & Marina,5R,Shasta,Monitoring deficiency,1,3.0,0.0,2
5A451008001,Digger Bay Marina,5R,Shasta,Monitoring deficiency,1,2.0,0.0,1
5A451008001,Digger Bay Marina,5R,Shasta,Reporting / SMR failure,1,2.0,0.0,2
5A451046001,Bear Mountain RV Resort,5R,Shasta,Reporting / SMR failure,1,2.0,0.0,1
5A451046001,Bear Mountain RV Resort,5R,Shasta,Monitoring deficiency,1,2.0,0.0,2
5A452021001,Aggregate Products,5R,Shasta,Effluent exceedance,2,2.5,0.0,1
5A452021001,Aggregate Products,5R,Shasta,Spill / overflow,2,2.5,0.0,2
5A452021001,Aggregate Products,5R,Shasta,Monitoring deficiency,1,2.0,0.0,3
5A452021001,Aggregate Products,5R,Shasta,O&M / operations,1,2.0,0.0,4
5A452021001,Aggregate Products,5R,Shasta,Reporting / SMR failure,1,2.0,0.0,5
5A457286N02,Anderson Petroleum,5R,Shasta,Reporting / SMR failure,1,2.0,0.0,1
5A457286N02,Anderson Petroleum,5R,Shasta,Permit conditions,1,5.0,0.0,2
5A457286N02,Anderson Petroleum,5R,Shasta,Monitoring deficiency,1,2.0,0.0,3
5A457286N02,Anderson Petroleum,5R,Shasta,Groundwater / soil contamination,1,5.0,0.0,4
5A457366N01,Lew Garbutt Property Illegal Levee,5R,Shasta,Spill / overflow,1,5.0,0.0,1
5A45NC00003,Eastside Aggregate Hat Creek,5R,Shasta,Monitoring deficiency,8,1.25,0.0,1
5A45NC00003,Eastside Aggregate Hat Creek,5R,Shasta,Reporting / SMR failure,7,1.29,0.0,2
5A45NC00003,Eastside Aggregate Hat Creek,5R,Shasta,Spill / overflow,6,1.33,0.0,3
5A460300001,Loyalton Sanitary LF,5S,Sierra,Reporting / SMR failure,5,2.4,0.0,1
5A460300001,Loyalton Sanitary LF,5S,Sierra,Spill / overflow,3,2.0,0.0,2
5A460300001,Loyalton Sanitary LF,5S,Sierra,Permit conditions,2,2.0,0.0,3
5A460300001,Loyalton Sanitary LF,5S,Sierra,Monitoring deficiency,2,2.0,0.0,4
5A472013001,Mt Shasta Ski Park,5R,Siskiyou,Reporting / SMR failure,4,2.5,0.0,1
5A472013001,Mt Shasta Ski Park,5R,Siskiyou,Effluent exceedance,2,2.0,0.0,2
5A472013001,Mt Shasta Ski Park,5R,Siskiyou,Monitoring deficiency,2,3.0,0.0,3
